SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
,,,0,0.377225067,6150.0,6,0,2,0,1.0
0.0,0.528628109,66.0,0,0.146157774,11749.5,6,0,0,0,0.0
1.0,0.0,71.0,1,0.028630032,17550.0,6,0,1,0,0.0
0.0,0.79374283,73.0,0,2.347356289,10410.0,8,1,2,0,1.0
0.0,0.407800535,49.0,0,0.558088382,7500.0,9,0,1,0,2.0
0.0,0.30368888,68.0,0,0.397509317,16500.0,16,0,2,0,0.0
0.0,0.029032296,65.0,0,0.019865841,5812.5,13,0,0,0,0.0
0.0,0.021159577,36.0,0,0.120536989,5250.0,5,0,0,0,0.0
1.0,0.9999999,34.0,0,54.0,,1,0,0,0,0.0
,,150.0,1,0.597400433,9000.0,15,0,2,0,0.0
0.0,0.306022462,46.0,0,0.950719688,6147.0,12,0,2,0,1.0
,,,0,1303.0,0.0,10,0,1,0,0.0
0.0,0.06129654,50.0,0,0.232577869,12375.0,8,0,2,0,0.0
,,,3,1030.0,,30,0,1,0,0.0
0.0,0.9999999,28.0,0,0.193903048,3000.0,2,0,0,1,0.0
0.0,0.0,77.0,0,1921.0,,12,0,2,0,0.0
0.0,0.094141635,55.0,0,0.236409608,14236.5,11,0,1,0,3.0
0.0,0.320899827,81.0,0,50.0,,3,0,0,0,0.0
0.0,0.067464418,40.0,0,0.200295483,7105.5,2,0,1,0,2.0
0.0,0.311740379,54.0,0,0.404745854,11124.0,23,0,2,0,0.0
0.0,0.190124208,79.0,0,3.536872219,9436.5,11,0,2,0,0.0
0.0,0.094273689,43.0,0,3349.0,,16,0,1,0,3.0
0.0,0.664223851,45.0,1,0.299457995,6640.5,6,0,0,0,3.0
0.0,0.989661601,50.0,0,0.521895621,7500.0,10,0,2,0,0.0
0.0,0.038337914,49.0,0,0.342582177,12000.0,12,0,1,0,0.0
,,,0,0.644706486,5850.0,14,0,1,0,1.0
0.0,0.010203943,93.0,0,0.00617804,5340.0,7,0,0,0,0.0
0.0,0.9999999,21.0,0,0.0,1393.5,1,0,0,0,0.0
0.0,0.072723182,86.0,0,87.0,,5,0,0,0,0.0
0.0,0.109061819,40.0,0,0.413053196,3354.0,10,0,1,0,1.0
0.0,0.058894111,77.0,0,0.005097451,5001.0,3,0,0,0,0.0
0.0,0.9999999,42.0,1,0.0,4999.5,1,0,0,0,2.0
0.0,1.009488309,36.0,1,0.466597618,2895.0,4,0,0,0,0.0
0.0,0.0,54.0,0,2045.0,,5,0,1,0,3.0
0.0,0.16388759,31.0,0,0.040682415,3427.5,3,0,0,0,1.0
0.0,0.055897243,44.0,0,0.020997375,3427.5,5,0,0,0,0.0
0.0,0.013781568,67.0,0,0.00439912,7500.0,9,0,0,0,0.0
0.0,0.117051994,46.0,0,0.31154307,11265.0,12,0,1,0,5.0
0.0,0.174728159,33.0,1,0.375939065,14374.5,13,0,2,0,2.0
0.0,0.004529053,58.0,0,887.0,,6,0,1,0,0.0
0.0,0.9999999,65.0,0,0.165706974,4687.5,5,0,1,0,0.0
0.0,0.024876032,59.0,0,72.0,,12,0,0,0,0.0
1.0,0.172725871,64.0,0,0.258537412,17700.0,18,0,1,0,0.0
0.0,0.017896069,66.0,1,0.007017544,8121.0,7,0,0,0,0.0
0.0,0.31761365,49.0,0,0.542062911,6150.0,7,0,2,0,0.0
0.0,0.273926141,50.0,0,1.011998829,5124.0,20,0,1,0,3.0
0.0,0.9999999,53.0,0,0.118982967,6075.0,1,0,0,0,5.0
0.0,0.9999999,63.0,0,0.620590353,6249.0,8,0,2,0,1.0
0.0,0.032383189,68.0,0,424.0,,4,0,0,0,0.0
0.0,0.0,59.0,0,1638.0,,6,0,1,0,0.0
0.0,0.94364092,51.0,0,4736.0,,7,0,1,0,2.0
0.0,0.019529497,66.0,0,0.191518943,12945.0,14,0,1,0,1.0
0.0,0.129974005,55.0,0,0.258988624,18063.0,8,0,1,0,1.0
0.0,0.188074406,89.0,0,0.131373725,7500.0,5,0,1,0,0.0
0.0,0.110934651,50.0,0,855.0,,8,0,1,0,0.0
0.0,0.014716198,58.0,0,2150.0,,12,0,2,0,0.0
,,,1,0.117432251,7803.0,6,0,0,0,0.0
0.0,0.0,26.0,0,0.0,,1,0,0,0,0.0
0.0,0.011010295,80.0,0,0.00419916,4999.5,7,0,0,0,0.0
0.0,0.08946059,50.0,0,0.472332689,13200.0,11,0,2,0,2.0
0.0,0.0,67.0,0,842.0,,8,0,1,0,2.0
0.0,0.9999999,54.0,0,0.080814027,35673.0,6,0,1,0,3.0
0.0,0.125874126,23.0,0,0.000760264,5917.5,1,0,0,0,0.0
0.0,0.138215446,65.0,0,0.20127317,8010.0,5,0,1,0,0.0
0.0,0.007293689,45.0,0,0.403781864,14356.5,7,0,2,0,3.0
0.0,0.022366071,66.0,0,0.004285306,15750.0,10,0,0,0,0.0
0.0,0.9999999,39.0,2,0.357351104,3600.0,5,0,0,2,1.0
1.0,0.972575346,31.0,1,0.338019369,4800.0,4,0,0,0,1.0
0.0,0.086996244,58.0,1,0.006096074,6150.0,3,0,0,0,0.0
0.0,0.01899905,47.0,0,0.249005483,13950.0,4,0,2,0,2.0
0.0,0.971503601,40.0,1,0.414267016,6874.5,13,0,0,0,2.0
1.0,0.9999999,24.0,1,0.148243359,5250.0,2,1,0,0,0.0
0.0,0.158857768,39.0,0,0.401558594,10200.0,8,0,1,0,2.0
0.0,0.653205151,54.0,1,0.257359748,8100.0,7,0,1,0,1.0
0.0,0.001243872,54.0,0,2240.0,,3,0,1,0,
0.0,0.73271756,66.0,3,0.519458734,13411.5,11,1,3,0,0.0
0.0,0.160968363,38.0,0,0.392660734,15000.0,20,0,2,0,1.0
0.0,0.140151599,47.0,0,0.566086783,7500.0,10,0,2,0,2.0
0.0,0.0,59.0,0,0.218854341,28750.5,13,0,2,0,0.0
,,150.0,0,0.313642565,10993.5,16,0,1,0,0.0
0.0,0.955989453,31.0,2,0.557776889,3750.0,16,3,0,0,1.0
0.0,0.142479275,58.0,0,0.257018393,9295.5,14,0,2,0,0.0
0.0,0.465466694,45.0,0,0.15959253,7950.0,3,0,0,0,0.0
0.0,0.431637754,23.0,0,0.01708383,3774.0,4,0,0,0,0.0
1.0,0.9999999,30.0,0,0.0,3180.0,0,0,0,0,2.0
0.0,0.028534845,45.0,0,0.25109956,3750.0,10,0,1,0,1.0
0.0,0.200199263,51.0,0,0.532322013,8700.0,18,0,1,0,2.0
0.0,0.018974471,63.0,0,0.336317517,5025.0,14,0,1,0,0.0
0.0,0.166845539,36.0,0,0.294596595,2025.0,8,0,0,0,2.0
1.0,0.036942263,43.0,0,0.719173799,83949.0,41,0,29,0,0.0
0.0,0.365533691,51.0,0,0.453910402,9876.0,10,0,1,0,0.0
0.0,0.037927668,40.0,1,0.00469953,15000.0,3,0,0,0,3.0
0.0,0.356773753,42.0,0,0.435941874,11250.0,14,0,3,0,2.0
0.0,0.00478687,52.0,0,0.183003597,3334.5,7,0,0,0,1.0
0.0,0.99377301,37.0,1,3219.0,,9,0,1,0,0.0
0.0,0.651112407,51.0,0,0.266199399,10485.0,6,0,1,0,2.0
0.0,0.264961035,49.0,0,0.010382619,7800.0,2,0,0,0,2.0
0.0,0.476229434,39.0,0,0.198309777,10293.0,5,0,1,0,2.0
0.0,0.972228287,47.0,0,3522.0,,5,0,2,1,2.0
0.0,0.002026721,62.0,0,0.222793488,3499.5,10,0,1,0,1.0
,,150.0,0,70.0,,5,0,0,0,0.0
,,,0,0.416461382,10350.0,10,0,2,0,1.0
0.0,0.116943328,47.0,0,3380.0,,10,0,3,0,2.0
0.0,0.022201244,59.0,0,0.062253743,5709.0,14,0,0,0,0.0
0.0,0.005499725,37.0,0,0.053848934,12450.0,4,0,1,0,1.0
0.0,0.387879071,66.0,0,0.694061188,7500.0,12,0,2,0,0.0
0.0,0.304366231,56.0,0,0.321828136,6300.0,17,1,0,0,0.0
0.0,0.749345681,66.0,0,0.432517758,5700.0,7,0,2,0,0.0
0.0,0.9999999,68.0,0,52.0,,0,0,0,0,0.0
0.0,0.355413217,42.0,1,0.356447803,15876.0,13,0,2,0,2.0
0.0,0.364401483,29.0,0,0.063932273,10275.0,10,0,0,0,0.0
0.0,0.020064469,32.0,0,1.582376897,4050.0,12,0,3,0,0.0
0.0,0.922384648,64.0,0,0.267568362,5100.0,2,0,0,0,0.0
0.0,0.246802573,41.0,2,0.106578684,7500.0,9,0,0,0,5.0
0.0,0.07139881,53.0,0,0.442005993,17017.5,20,0,1,0,0.0
0.0,0.147126719,52.0,0,0.250294811,10174.5,10,0,2,0,1.0
,,,0,0.192450616,7668.0,5,0,1,0,0.0
0.0,0.089111957,47.0,0,1330.0,,5,0,2,0,2.0
0.0,0.99960016,26.0,0,75.0,,1,0,0,0,0.0
0.0,0.9999999,28.0,0,0.0,,0,3,0,0,
0.0,0.0,42.0,0,0.355264932,11124.0,12,0,2,0,2.0
,,,0,0.302048057,9300.0,14,0,1,0,0.0
0.0,0.066798516,47.0,1,0.31572369,18000.0,14,0,2,0,1.0
0.0,0.076675641,59.0,0,3221.0,,4,0,1,0,
0.0,0.925591362,49.0,0,0.852429514,4999.5,12,0,1,0,0.0
0.0,0.737271254,57.0,0,0.53921181,11379.0,19,0,3,0,1.0
0.0,0.099889012,47.0,0,0.056471764,3000.0,3,0,0,0,3.0
,,,0,0.218960864,4444.5,20,0,0,0,0.0
0.0,0.080299304,41.0,0,0.69421358,9564.0,10,0,2,0,2.0
0.0,0.461107778,54.0,0,0.304543674,7657.5,8,0,1,0,0.0
0.0,0.215802673,60.0,0,0.351571874,12499.5,8,0,1,0,1.0
0.0,0.0,41.0,0,2451.0,0.0,4,0,1,0,2.0
0.0,0.0,71.0,0,910.0,,3,0,1,0,0.0
0.0,0.002867389,89.0,0,0.001850139,6484.5,5,0,0,0,0.0
0.0,0.705920408,50.0,0,0.582908322,12057.0,22,0,1,0,2.0
0.0,0.550444713,78.0,1,3775.0,,10,1,3,0,
0.0,0.345324193,34.0,0,0.377416344,11250.0,9,0,1,0,2.0
0.0,0.021812227,62.0,0,0.007284674,10500.0,7,0,0,0,0.0
0.0,0.162250654,57.0,3,0.225027775,14850.0,13,0,1,0,3.0
0.0,0.741739078,66.0,0,0.514434587,10650.0,16,0,1,0,0.0
0.0,0.286892429,30.0,0,0.387543253,3900.0,10,0,0,0,0.0
0.0,0.019396121,31.0,0,0.538645181,5025.0,6,0,2,0,0.0
1.0,0.9999999,29.0,0,40.0,,4,6,0,0,0.0
0.0,0.23459476,54.0,0,0.278879813,6426.0,8,0,1,0,1.0
0.0,0.001807807,58.0,0,0.059521042,6450.0,7,0,0,0,0.0
0.0,0.023955938,61.0,0,170.0,,8,0,0,0,1.0
0.0,0.001688686,62.0,0,0.431268749,8499.0,6,0,1,0,1.0
0.0,0.500046728,41.0,0,1150.0,,5,0,0,0,0.0
,,,0,0.079944866,2175.0,6,0,0,0,0.0
0.0,0.019158776,56.0,0,0.005271769,8250.0,7,0,0,0,0.0
0.0,0.470337288,30.0,0,0.142555438,4260.0,4,0,0,0,1.0
0.0,0.012326824,62.0,0,0.001075153,13950.0,9,0,0,0,1.0
,,,3,0.25810443,6060.0,7,0,0,0,0.0
0.0,0.386373004,62.0,1,0.288152712,14850.0,11,0,1,0,0.0
0.0,0.035964036,21.0,0,1.0,0.0,1,0,0,0,0.0
0.0,0.200266578,28.0,0,0.704575163,1146.0,6,0,0,1,0.0
,,,0,0.009373828,12000.0,9,0,0,0,0.0
0.0,0.224071935,50.0,0,0.31299639,4153.5,9,0,1,0,0.0
0.0,0.013002576,69.0,0,391.0,,14,0,0,0,0.0
0.0,0.297961279,27.0,0,0.364727055,7500.0,22,0,0,0,0.0
0.0,0.167849233,63.0,0,5337.0,,17,0,2,0,0.0
0.0,0.002256381,63.0,0,0.00059997,9999.0,9,0,0,0,0.0
0.0,0.0,62.0,0,3436.0,,9,0,2,0,2.0
0.0,0.031393579,62.0,0,1663.0,1.5,12,0,3,0,0.0
0.0,0.0,59.0,0,0.10172144,5749.5,4,0,0,0,0.0
0.0,0.202774562,59.0,0,6994.0,,23,0,3,0,2.0
0.0,0.523699878,63.0,3,1392.0,,10,1,0,0,0.0
1.0,0.9999999,58.0,98,0.073789393,1950.0,0,98,0,98,2.0
0.0,0.394956675,48.0,0,0.555869393,13275.0,15,0,1,0,2.0
0.0,0.491402789,44.0,0,0.471579176,13800.0,9,0,2,0,4.0
0.0,0.015160985,62.0,0,21.0,,6,0,0,0,
1.0,1.409638554,38.0,1,0.518714012,6250.5,6,7,2,3,4.0
0.0,0.338283689,50.0,2,0.209872894,5073.0,8,0,1,1,3.0
0.0,0.780035478,46.0,0,0.098165472,12345.0,7,0,0,0,5.0
0.0,0.109527945,47.0,0,4670.0,,5,0,1,0,0.0
0.0,0.053222777,65.0,0,0.00707623,9325.5,6,0,0,0,0.0
,,150.0,0,0.218679198,17874.0,1,0,1,0,4.0
0.0,0.712365293,30.0,0,0.414560162,5932.5,8,0,1,0,0.0
0.0,0.051924878,56.0,0,0.366789014,11850.0,13,0,2,0,1.0
0.0,0.015340749,73.0,0,337.0,,4,0,0,0,
0.0,0.058901326,75.0,0,54.0,,1,0,0,0,
0.0,0.0,61.0,0,2580.0,,9,0,3,0,0.0
0.0,0.611902381,44.0,0,0.522134351,16500.0,8,0,1,0,1.0
0.0,0.343911471,80.0,0,0.309393212,8749.5,10,0,1,0,0.0
0.0,0.910193878,64.0,0,0.23560599,16125.0,14,0,0,0,1.0
0.0,0.021544561,44.0,0,0.006853583,4813.5,4,0,0,0,0.0
0.0,0.008835709,74.0,1,0.545342922,8550.0,17,0,2,0,1.0
,,,0,3389.0,,9,0,2,0,0.0
0.0,0.058172337,57.0,0,0.192550466,24000.0,15,0,1,0,0.0
,,150.0,0,0.206583603,9750.0,7,0,1,0,0.0
0.0,0.05494006,27.0,0,0.43218927,4500.0,9,0,2,0,0.0
0.0,0.004232819,60.0,2,0.184817932,18000.0,12,0,5,0,0.0
0.0,0.0,50.0,0,113.0,,9,0,1,0,0.0
0.0,0.612774451,28.0,0,81.0,0.0,1,0,0,0,0.0
0.0,0.144737588,46.0,1,0.086349061,19645.5,8,0,0,0,5.0
1.0,0.206332194,86.0,1,0.200275767,4350.0,15,0,0,0,0.0
0.0,0.033109836,57.0,0,0.303097938,16800.0,8,0,2,0,2.0
0.0,0.186138318,50.0,0,3452.0,,14,0,3,0,0.0
0.0,0.012327465,53.0,0,0.391843263,3750.0,8,0,1,0,1.0
1.0,0.922505535,45.0,0,0.501614046,19050.0,11,0,4,0,1.0
0.0,0.029487112,68.0,0,89.0,,7,0,0,0,0.0
0.0,0.292509357,44.0,0,1.343385214,4624.5,12,0,2,0,0.0
0.0,0.0,52.0,1,0.044524371,12093.0,7,0,0,0,1.0
0.0,0.119044048,58.0,0,0.714205186,13303.5,12,0,2,0,2.0
0.0,0.583754781,45.0,0,0.36580285,18000.0,17,0,1,0,3.0
0.0,0.790524578,49.0,0,0.572528302,9936.0,9,0,1,0,2.0
0.0,0.626991565,63.0,5,0.520762842,4875.0,11,0,1,0,0.0
0.0,0.018549073,66.0,0,0.201632759,11574.0,4,0,1,0,1.0
0.0,0.0,30.0,1,291.0,1.5,3,0,0,0,0.0
0.0,0.207912699,59.0,0,0.036396942,18832.5,7,0,0,0,1.0
0.0,0.071766686,89.0,0,0.021118311,12499.5,10,0,0,0,1.0
0.0,0.002437348,76.0,1,1.0,,3,0,0,0,
1.0,0.578931421,91.0,0,0.297576194,6249.0,4,4,0,1,1.0
0.0,0.18058995,40.0,1,0.27934723,21874.5,5,0,1,0,0.0
0.0,0.034927948,62.0,0,1396.0,,8,0,1,0,0.0
0.0,0.571632624,55.0,0,1976.0,,5,0,1,0,0.0
0.0,0.671205323,39.0,0,908.0,,7,0,0,0,0.0
0.0,0.033510811,39.0,2,0.116437976,27000.0,16,0,1,0,1.0
,,,0,53.0,,2,0,0,0,0.0
0.0,0.9999999,37.0,0,0.94213198,1476.0,3,0,0,0,2.0
0.0,0.227048704,60.0,0,0.149793776,7999.5,9,0,0,0,0.0
0.0,0.055447694,43.0,0,0.442441355,13810.5,5,0,2,0,2.0
0.0,0.014350743,45.0,1,0.638292123,11100.0,12,0,2,0,0.0
0.0,0.018845429,70.0,0,0.220284754,9375.0,3,0,2,0,0.0
0.0,0.004813478,87.0,0,2.0,,4,0,0,0,0.0
0.0,0.013268179,47.0,0,0.364820847,5524.5,12,0,2,0,0.0
,,,0,0.0,,5,0,0,0,0.0
0.0,0.163778336,35.0,0,0.104429852,45000.0,9,0,2,0,2.0
0.0,0.984040981,69.0,1,0.376235348,6525.0,7,1,0,0,1.0
0.0,0.038173789,57.0,0,30.0,,5,0,0,0,0.0
0.0,0.737043826,53.0,0,0.022853878,10500.0,2,0,0,0,1.0
0.0,0.536370903,76.0,0,0.45324768,2100.0,10,0,1,0,0.0
0.0,0.0,46.0,0,0.15445494,11749.5,10,0,1,0,1.0
,,150.0,0,0.250999862,10875.0,5,0,1,0,0.0
,,,1,0.206357344,5850.0,4,1,0,0,1.0
1.0,0.9999999,45.0,1,0.102811434,12750.0,2,1,0,0,4.0
0.0,0.0,23.0,0,0.0,1230.0,1,0,0,0,0.0
0.0,0.068718753,75.0,0,21.0,,1,0,0,0,0.0
,,,0,0.337220926,4500.0,3,1,2,0,1.0
,,,0,0.100599908,9750.0,1,6,0,1,1.0
0.0,0.089228447,28.0,0,1849.0,,6,0,1,0,0.0
0.0,0.016544156,60.0,0,1193.0,,15,0,1,0,
0.0,0.88384755,44.0,2,0.234001648,5460.0,7,1,0,0,3.0
0.0,0.176436406,49.0,0,0.658097686,5250.0,7,0,1,0,0.0
0.0,0.097397518,61.0,0,721.0,,8,0,1,0,0.0
,,,0,0.0,112.5,1,0,0,0,0.0
0.0,0.034640104,58.0,1,0.122219506,6135.0,6,0,1,0,0.0
0.0,0.0,49.0,0,0.185226847,7999.5,12,0,0,0,2.0
0.0,0.9999999,23.0,0,0.0,1230.0,1,0,0,0,0.0
0.0,0.026339299,77.0,0,0.337828412,6450.0,8,0,1,0,0.0
0.0,0.975610946,35.0,0,0.436563226,14209.5,9,0,1,0,4.0
0.0,0.0,68.0,0,0.196992826,19651.5,7,0,2,0,0.0
0.0,0.402112561,54.0,0,1.116801999,4801.5,9,1,2,0,0.0
0.0,0.680149015,40.0,1,3949.0,,8,0,2,0,2.0
0.0,0.732490393,34.0,0,0.222066304,8550.0,7,0,0,0,0.0
,,,0,30.0,,6,0,0,0,0.0
0.0,0.178321644,56.0,0,1.201859628,4999.5,30,0,2,0,0.0
0.0,0.763283712,55.0,2,0.303051198,8700.0,11,1,2,1,0.0
0.0,0.921797005,56.0,0,0.590704648,1999.5,3,0,0,0,1.0
0.0,0.030726714,45.0,0,0.357866963,10800.0,9,0,3,0,0.0
1.0,0.0499002,31.0,0,0.051212271,6061.5,3,2,0,1,4.0
0.0,0.785131837,59.0,0,0.824234774,4752.0,8,0,1,0,0.0
1.0,0.724910036,49.0,0,0.285047767,6750.0,8,0,1,0,0.0
,,,1,0.442820658,10570.5,12,0,3,0,2.0
0.0,0.925893845,31.0,0,0.516296741,7500.0,14,0,1,0,0.0
0.0,0.367511622,32.0,0,0.04419558,15000.0,4,0,0,0,0.0
0.0,0.075042146,54.0,1,0.905097525,9150.0,17,1,3,0,1.0
0.0,0.113449389,36.0,0,0.723480334,3774.0,6,0,2,0,3.0
,,,3,0.112375043,4350.0,8,2,0,0,0.0
0.0,0.387766386,54.0,0,0.594931992,8049.0,10,0,1,0,1.0
0.0,0.04405331,53.0,0,0.491358377,10500.0,13,0,2,0,1.0
,,,0,1.105648229,5124.0,5,0,2,0,1.0
,,,1,0.164307004,16102.5,6,0,0,0,3.0
0.0,0.035585389,59.0,0,0.450601805,5980.5,3,0,1,0,0.0
1.0,0.9999999,39.0,1,0.783777298,6249.0,4,0,1,0,0.0
0.0,0.9999999,27.0,0,0.1976008,4500.0,2,0,0,0,0.0
0.0,0.85537021,45.0,1,0.414015304,7447.5,7,0,0,0,0.0
0.0,0.000526311,48.0,1,0.686420905,22500.0,24,0,3,0,3.0
0.0,0.022814402,68.0,0,0.109344533,9999.0,10,0,0,0,0.0
0.0,0.007967481,59.0,0,0.002806771,17100.0,23,0,0,0,2.0
0.0,0.529762147,83.0,0,3172.0,,11,0,2,0,0.0
0.0,0.025153717,39.0,0,0.339893783,4800.0,6,0,1,0,4.0
0.0,0.598081175,47.0,0,0.211452385,9717.0,11,0,0,0,2.0
0.0,0.682708972,41.0,4,0.38708711,20025.0,8,0,4,0,1.0
,,,0,0.0,4179.0,1,0,0,0,1.0
0.0,0.160589596,42.0,0,1303.5,1.5,8,0,2,0,2.0
0.0,0.023444913,60.0,0,737.0,,24,0,0,0,
0.0,0.87485578,80.0,0,0.585646581,2214.0,7,0,1,0,0.0
0.0,0.033499163,83.0,0,0.001844116,39855.0,5,0,0,0,0.0
0.0,0.009235826,67.0,0,0.679321486,3712.5,12,0,1,0,1.0
0.0,0.328143351,74.0,0,0.189760571,5887.5,8,0,2,0,0.0
0.0,0.859776396,51.0,0,0.220682235,23700.0,12,0,0,0,0.0
0.0,0.064810812,47.0,0,0.436292995,13125.0,8,0,2,0,1.0
0.0,0.064860062,64.0,0,0.14850897,12624.0,15,0,1,0,2.0
0.0,0.31361792,40.0,0,0.39649426,12150.0,23,0,3,0,1.0
,,,0,0.437403876,4875.0,11,0,0,0,0.0
1.0,0.205253872,55.0,1,0.255372314,3000.0,3,0,0,1,2.0
,,,0,0.082319613,9000.0,7,0,1,0,0.0
0.0,0.045708828,42.0,0,0.34404708,9939.0,12,0,1,0,0.0
0.0,0.9999999,52.0,1,0.108618654,3810.0,1,2,0,0,3.0
0.0,1.013289037,32.0,1,0.002307101,5850.0,1,0,0,0,2.0
0.0,0.00173813,88.0,0,0.01980198,301.5,6,0,0,0,0.0
0.0,0.480520342,64.0,0,0.155987521,6249.0,8,0,0,0,0.0
0.0,0.753306902,49.0,0,0.365384615,16066.5,18,0,2,0,0.0
0.0,0.556722164,30.0,0,0.146991756,8550.0,5,0,0,0,0.0
0.0,0.083671391,38.0,0,2395.0,,14,0,2,0,4.0
,,,0,0.397742965,31500.0,8,0,1,0,2.0
0.0,0.043664359,79.0,0,137.0,,12,0,0,0,0.0
0.0,0.0,56.0,0,0.0,0.0,1,0,0,0,1.0
0.0,0.99140172,46.0,0,0.449631056,9349.5,3,0,1,0,1.0
0.0,1.002799424,69.0,0,3919.0,,13,0,0,0,1.0
0.0,0.043028153,64.0,0,0.181929744,9777.0,7,0,1,0,0.0
0.0,0.008073476,62.0,0,0.000635459,7080.0,2,0,0,0,0.0
0.0,0.142835167,62.0,0,0.219251337,11499.0,8,0,2,0,0.0
0.0,0.0,88.0,0,758.0,,5,0,1,0,0.0
0.0,0.048154048,63.0,0,12614.0,,20,0,9,0,0.0
1.0,0.786584467,61.0,0,1.732325695,3075.0,12,0,3,0,0.0
0.0,0.029681597,71.0,0,27.0,,7,0,0,0,0.0
0.0,0.202159568,70.0,0,1125.0,,10,0,1,0,0.0
0.0,0.0,60.0,0,0.378088844,10500.0,10,0,2,0,3.0
0.0,0.364235019,30.0,0,0.067561777,10500.0,10,0,0,0,1.0
0.0,0.384099014,33.0,1,0.650201613,4462.5,7,0,1,0,1.0
0.0,0.079269845,32.0,0,0.365817681,15252.0,10,0,2,0,0.0
0.0,0.9999999,35.0,0,0.398075241,12000.0,7,0,2,1,0.0
0.0,0.0,41.0,0,0.0,,4,0,0,0,0.0
0.0,0.9999999,96.0,0,0.0,,1,0,0,0,
0.0,0.9999999,42.0,1,0.234670023,8340.0,4,14,0,1,0.0
0.0,0.37037741,44.0,0,0.277144571,7500.0,6,0,0,0,0.0
,,,0,0.09026852,7875.0,9,0,0,0,0.0
0.0,0.9999999,62.0,2,0.4375,3142.5,6,1,1,1,0.0
1.0,0.820489156,26.0,0,0.475381155,6000.0,8,0,1,0,0.0
0.0,0.022032966,66.0,0,1425.0,,5,0,1,0,
0.0,0.28579364,52.0,0,0.242063492,15874.5,4,0,2,0,0.0
0.0,0.738736619,65.0,0,0.481353326,3900.0,5,0,1,0,0.0
0.0,0.244088931,46.0,0,0.030984508,3000.0,1,0,0,1,0.0
0.0,0.003114197,77.0,0,0.002101392,22840.5,6,0,0,0,1.0
0.0,0.988023952,30.0,0,0.180327869,6037.5,4,0,0,0,1.0
0.0,0.294787338,39.0,1,0.40362078,17149.5,16,0,3,0,0.0
0.0,0.173487964,68.0,0,0.524155017,8475.0,18,0,1,0,0.0
0.0,0.657763177,48.0,0,0.505274847,2700.0,7,0,0,0,3.0
0.0,0.0,58.0,0,2.776223776,1500.0,14,0,1,0,0.0
0.0,0.0,41.0,0,0.097425655,6757.5,5,0,0,0,0.0
0.0,0.591501118,50.0,1,0.041494813,12000.0,9,1,0,0,0.0
0.0,0.172921107,53.0,0,0.392638037,14424.0,18,0,2,0,2.0
0.0,0.40042348,56.0,1,0.3160415,3757.5,4,0,0,0,0.0
0.0,0.014170783,67.0,0,0.044407668,10875.0,15,0,0,0,0.0
0.0,0.084998192,37.0,0,0.179861193,12750.0,8,0,2,0,1.0
0.0,0.989883662,49.0,0,0.318681319,7506.0,7,0,0,0,3.0
1.0,0.415430267,52.0,6,0.394810738,13353.0,18,1,3,0,2.0
0.0,0.046461767,74.0,0,0.01228913,13425.0,8,0,0,0,0.0
0.0,0.450106157,43.0,2,960.0,,6,0,1,0,0.0
0.0,0.488819721,46.0,0,0.514777657,11062.5,12,0,2,0,1.0
0.0,0.160659973,39.0,1,0.329445092,9000.0,16,0,1,0,2.0
0.0,0.0,72.0,0,0.0,1.5,1,0,0,0,0.0
0.0,0.122774465,53.0,2,0.157994734,45000.0,15,0,1,0,0.0
0.0,0.0,42.0,0,0.628474305,7500.0,5,0,1,0,2.0
0.0,0.049074565,57.0,2,0.668937935,10125.0,16,0,1,0,2.0
0.0,1.028806584,27.0,1,52.0,,4,0,0,0,
0.0,0.472819727,72.0,0,0.230662983,7600.5,10,0,0,0,0.0
0.0,0.884401956,56.0,1,2476.0,,7,0,1,0,0.0
0.0,0.001846626,51.0,0,0.945295405,3426.0,9,0,1,0,1.0
0.0,0.148026496,57.0,0,0.489948574,9624.0,12,0,2,0,1.0
0.0,0.9999999,35.0,0,2262.0,,8,0,2,0,1.0
0.0,0.118107025,46.0,0,9773.0,,11,0,3,0,0.0
0.0,0.01672199,52.0,0,0.554210617,8673.0,14,0,2,0,3.0
0.0,0.0,45.0,0,0.123058362,9945.0,6,0,0,0,0.0
0.0,0.82699187,41.0,3,0.242605194,10800.0,19,0,0,0,3.0
0.0,0.060292147,56.0,0,0.357793251,8400.0,6,0,1,0,0.0
0.0,0.848006333,30.0,0,0.121632728,16425.0,5,0,0,0,0.0
0.0,0.952905084,47.0,0,0.475277234,11496.0,11,0,2,1,0.0
0.0,0.014222963,67.0,0,0.148693044,10500.0,8,0,1,0,0.0
0.0,0.203485804,48.0,0,0.155701846,36000.0,4,0,1,0,2.0
0.0,0.96108291,64.0,0,195.0,,3,1,0,0,0.0
0.0,0.473421831,33.0,0,0.415016663,7650.0,12,0,0,0,0.0
0.0,0.043380467,70.0,0,0.10275,23998.5,13,0,1,0,0.0
0.0,0.737052589,38.0,2,0.262703919,7998.0,8,0,1,0,0.0
0.0,0.0,49.0,0,0.355376308,22500.0,12,0,2,0,3.0
0.0,1.044184762,46.0,2,0.553450609,13300.5,8,0,1,0,2.0
