SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.038337914,49,0,0.342582177,8000.0,12,0,1,0,0.0
0,0.03157211,39,0,0.644706486,3900.0,14,0,1,0,1.0
0,0.010203943,93,0,0.00617804,3560.0,7,0,0,0,0.0
0,0.9999999,21,0,0.0,929.0,1,0,0,0,0.0
0,0.072723182,86,0,87.0,,5,0,0,0,0.0
0,0.109061819,40,0,0.413053196,2236.0,10,0,1,0,1.0
0,0.058894111,77,0,0.005097451,3334.0,3,0,0,0,0.0
0,0.9999999,42,1,0.0,3333.0,1,0,0,0,2.0
0,1.009488309,36,1,0.466597618,1930.0,4,0,0,0,0.0
0,0.0,54,0,2045.0,,5,0,1,0,3.0
0,0.16388759,31,0,0.040682415,2285.0,3,0,0,0,1.0
0,0.055897243,44,0,0.020997375,2285.0,5,0,0,0,0.0
0,0.013781568,67,0,0.00439912,5000.0,9,0,0,0,0.0
0,0.117051994,46,0,0.31154307,7510.0,12,0,1,0,5.0
0,0.174728159,33,1,0.375939065,9583.0,13,0,2,0,2.0
0,0.004529053,58,0,887.0,,6,0,1,0,0.0
0,0.9999999,65,0,0.165706974,3125.0,5,0,1,0,0.0
0,0.024876032,59,0,72.0,,12,0,0,0,0.0
1,0.172725871,64,0,0.258537412,11800.0,18,0,1,0,0.0
0,0.017896069,66,1,0.007017544,5414.0,7,0,0,0,0.0
0,0.31761365,49,0,0.542062911,4100.0,7,0,2,0,0.0
0,0.273926141,50,0,1.011998829,3416.0,20,0,1,0,3.0
0,0.9999999,53,0,0.118982967,4050.0,1,0,0,0,5.0
0,0.9999999,63,0,0.620590353,4166.0,8,0,2,0,1.0
0,0.032383189,68,0,424.0,,4,0,0,0,0.0
0,0.0,59,0,1638.0,,6,0,1,0,0.0
0,0.94364092,51,0,4736.0,,7,0,1,0,2.0
0,0.019529497,66,0,0.191518943,8630.0,14,0,1,0,1.0
0,0.129974005,55,0,0.258988624,12042.0,8,0,1,0,1.0
0,0.188074406,89,0,0.131373725,5000.0,5,0,1,0,0.0
0,0.110934651,50,0,855.0,,8,0,1,0,0.0
0,0.014716198,58,0,2150.0,,12,0,2,0,0.0
0,0.139986001,75,1,0.117432251,5202.0,6,0,0,0,0.0
0,0.0,26,0,0.0,,1,0,0,0,0.0
0,0.011010295,80,0,0.00419916,3333.0,7,0,0,0,0.0
0,0.08946059,50,0,0.472332689,8800.0,11,0,2,0,2.0
0,0.0,67,0,842.0,,8,0,1,0,2.0
0,0.9999999,54,0,0.080814027,23782.0,6,0,1,0,3.0
0,0.125874126,23,0,0.000760264,3945.0,1,0,0,0,0.0
0,0.138215446,65,0,0.20127317,5340.0,5,0,1,0,0.0
0,0.007293689,45,0,0.403781864,9571.0,7,0,2,0,3.0
0,0.022366071,66,0,0.004285306,10500.0,10,0,0,0,0.0
0,0.9999999,39,2,0.357351104,2400.0,5,0,0,2,1.0
1,0.972575346,31,1,0.338019369,3200.0,4,0,0,0,1.0
0,0.086996244,58,1,0.006096074,4100.0,3,0,0,0,0.0
0,0.01899905,47,0,0.249005483,9300.0,4,0,2,0,2.0
0,0.971503601,40,1,0.414267016,4583.0,13,0,0,0,2.0
1,0.9999999,24,1,0.148243359,3500.0,2,1,0,0,0.0
0,0.158857768,39,0,0.401558594,6800.0,8,0,1,0,2.0
0,0.653205151,54,1,0.257359748,5400.0,7,0,1,0,1.0
0,0.001243872,54,0,2240.0,,3,0,1,0,
0,0.73271756,66,3,0.519458734,8941.0,11,1,3,0,0.0
0,0.160968363,38,0,0.392660734,10000.0,20,0,2,0,1.0
0,0.140151599,47,0,0.566086783,5000.0,10,0,2,0,2.0
0,0.0,59,0,0.218854341,19167.0,13,0,2,0,0.0
0,0.207665871,68,0,0.313642565,7329.0,16,0,1,0,0.0
0,0.955989453,31,2,0.557776889,2500.0,16,3,0,0,1.0
0,0.142479275,58,0,0.257018393,6197.0,14,0,2,0,0.0
0,0.465466694,45,0,0.15959253,5300.0,3,0,0,0,0.0
0,0.431637754,23,0,0.01708383,2516.0,4,0,0,0,0.0
1,0.9999999,30,0,0.0,2120.0,0,0,0,0,2.0
0,0.028534845,45,0,0.25109956,2500.0,10,0,1,0,1.0
0,0.200199263,51,0,0.532322013,5800.0,18,0,1,0,2.0
0,0.018974471,63,0,0.336317517,3350.0,14,0,1,0,0.0
0,0.166845539,36,0,0.294596595,1350.0,8,0,0,0,2.0
1,0.036942263,43,0,0.719173799,55966.0,41,0,29,0,0.0
0,0.365533691,51,0,0.453910402,6584.0,10,0,1,0,0.0
0,0.037927668,40,1,0.00469953,10000.0,3,0,0,0,3.0
0,0.356773753,42,0,0.435941874,7500.0,14,0,3,0,2.0
0,0.00478687,52,0,0.183003597,2223.0,7,0,0,0,1.0
0,0.99377301,37,1,3219.0,,9,0,1,0,0.0
0,0.651112407,51,0,0.266199399,6990.0,6,0,1,0,2.0
0,0.264961035,49,0,0.010382619,5200.0,2,0,0,0,2.0
0,0.476229434,39,0,0.198309777,6862.0,5,0,1,0,2.0
0,0.972228287,47,0,3522.0,,5,0,2,1,2.0
0,0.002026721,62,0,0.222793488,2333.0,10,0,1,0,1.0
0,0.040965854,96,0,70.0,,5,0,0,0,0.0
0,0.054163431,58,0,0.416461382,6900.0,10,0,2,0,1.0
0,0.116943328,47,0,3380.0,,10,0,3,0,2.0
0,0.022201244,59,0,0.062253743,3806.0,14,0,0,0,0.0
0,0.005499725,37,0,0.053848934,8300.0,4,0,1,0,1.0
0,0.387879071,66,0,0.694061188,5000.0,12,0,2,0,0.0
0,0.304366231,56,0,0.321828136,4200.0,17,1,0,0,0.0
0,0.749345681,66,0,0.432517758,3800.0,7,0,2,0,0.0
0,0.9999999,68,0,52.0,,0,0,0,0,0.0
0,0.355413217,42,1,0.356447803,10584.0,13,0,2,0,2.0
0,0.364401483,29,0,0.063932273,6850.0,10,0,0,0,0.0
0,0.020064469,32,0,1.582376897,2700.0,12,0,3,0,0.0
0,0.922384648,64,0,0.267568362,3400.0,2,0,0,0,0.0
0,0.246802573,41,2,0.106578684,5000.0,9,0,0,0,5.0
0,0.07139881,53,0,0.442005993,11345.0,20,0,1,0,0.0
0,0.147126719,52,0,0.250294811,6783.0,10,0,2,0,1.0
0,0.001450271,65,0,0.192450616,5112.0,5,0,1,0,0.0
0,0.089111957,47,0,1330.0,,5,0,2,0,2.0
0,0.99960016,26,0,75.0,,1,0,0,0,0.0
0,0.9999999,28,0,0.0,,0,3,0,0,
0,0.0,42,0,0.355264932,7416.0,12,0,2,0,2.0
0,0.357020812,57,0,0.302048057,6200.0,14,0,1,0,0.0
0,0.066798516,47,1,0.31572369,12000.0,14,0,2,0,1.0
0,0.076675641,59,0,3221.0,,4,0,1,0,
0,0.925591362,49,0,0.852429514,3333.0,12,0,1,0,0.0
0,0.737271254,57,0,0.53921181,7586.0,19,0,3,0,1.0
0,0.099889012,47,0,0.056471764,2000.0,3,0,0,0,3.0
0,0.021162463,81,0,0.218960864,2963.0,20,0,0,0,0.0
0,0.080299304,41,0,0.69421358,6376.0,10,0,2,0,2.0
0,0.461107778,54,0,0.304543674,5105.0,8,0,1,0,0.0
0,0.215802673,60,0,0.351571874,8333.0,8,0,1,0,1.0
0,0.0,41,0,2451.0,0.0,4,0,1,0,2.0
0,0.0,71,0,910.0,,3,0,1,0,0.0
0,0.002867389,89,0,0.001850139,4323.0,5,0,0,0,0.0
0,0.705920408,50,0,0.582908322,8038.0,22,0,1,0,2.0
0,0.550444713,78,1,3775.0,,10,1,3,0,
0,0.345324193,34,0,0.377416344,7500.0,9,0,1,0,2.0
0,0.021812227,62,0,0.007284674,7000.0,7,0,0,0,0.0
0,0.162250654,57,3,0.225027775,9900.0,13,0,1,0,3.0
0,0.741739078,66,0,0.514434587,7100.0,16,0,1,0,0.0
0,0.286892429,30,0,0.387543253,2600.0,10,0,0,0,0.0
0,0.019396121,31,0,0.538645181,3350.0,6,0,2,0,0.0
1,0.9999999,29,0,40.0,,4,6,0,0,0.0
0,0.23459476,54,0,0.278879813,4284.0,8,0,1,0,1.0
0,0.001807807,58,0,0.059521042,4300.0,7,0,0,0,0.0
0,0.023955938,61,0,170.0,,8,0,0,0,1.0
0,0.001688686,62,0,0.431268749,5666.0,6,0,1,0,1.0
0,0.500046728,41,0,1150.0,,5,0,0,0,0.0
0,0.878081279,34,0,0.079944866,1450.0,6,0,0,0,0.0
0,0.019158776,56,0,0.005271769,5500.0,7,0,0,0,0.0
0,0.470337288,30,0,0.142555438,2840.0,4,0,0,0,1.0
0,0.012326824,62,0,0.001075153,9300.0,9,0,0,0,1.0
0,0.895192949,44,3,0.25810443,4040.0,7,0,0,0,0.0
0,0.386373004,62,1,0.288152712,9900.0,11,0,1,0,0.0
0,0.035964036,21,0,1.0,0.0,1,0,0,0,0.0
0,0.200266578,28,0,0.704575163,764.0,6,0,0,1,0.0
0,0.022563232,57,0,0.009373828,8000.0,9,0,0,0,0.0
0,0.224071935,50,0,0.31299639,2769.0,9,0,1,0,0.0
0,0.013002576,69,0,391.0,,14,0,0,0,0.0
0,0.297961279,27,0,0.364727055,5000.0,22,0,0,0,0.0
0,0.167849233,63,0,5337.0,,17,0,2,0,0.0
0,0.002256381,63,0,0.00059997,6666.0,9,0,0,0,0.0
0,0.0,62,0,3436.0,,9,0,2,0,2.0
0,0.031393579,62,0,1663.0,1.0,12,0,3,0,0.0
0,0.0,59,0,0.10172144,3833.0,4,0,0,0,0.0
0,0.202774562,59,0,6994.0,,23,0,3,0,2.0
0,0.523699878,63,3,1392.0,,10,1,0,0,0.0
1,0.9999999,58,98,0.073789393,1300.0,0,98,0,98,2.0
0,0.394956675,48,0,0.555869393,8850.0,15,0,1,0,2.0
0,0.491402789,44,0,0.471579176,9200.0,9,0,2,0,4.0
0,0.015160985,62,0,21.0,,6,0,0,0,
1,1.409638554,38,1,0.518714012,4167.0,6,7,2,3,4.0
0,0.338283689,50,2,0.209872894,3382.0,8,0,1,1,3.0
0,0.780035478,46,0,0.098165472,8230.0,7,0,0,0,5.0
0,0.109527945,47,0,4670.0,,5,0,1,0,0.0
0,0.053222777,65,0,0.00707623,6217.0,6,0,0,0,0.0
0,0.9999999,39,0,0.218679198,11916.0,1,0,1,0,4.0
0,0.712365293,30,0,0.414560162,3955.0,8,0,1,0,0.0
0,0.051924878,56,0,0.366789014,7900.0,13,0,2,0,1.0
0,0.015340749,73,0,337.0,,4,0,0,0,
0,0.058901326,75,0,54.0,,1,0,0,0,
0,0.0,61,0,2580.0,,9,0,3,0,0.0
0,0.611902381,44,0,0.522134351,11000.0,8,0,1,0,1.0
0,0.343911471,80,0,0.309393212,5833.0,10,0,1,0,0.0
0,0.910193878,64,0,0.23560599,10750.0,14,0,0,0,1.0
0,0.021544561,44,0,0.006853583,3209.0,4,0,0,0,0.0
0,0.008835709,74,1,0.545342922,5700.0,17,0,2,0,1.0
0,0.194983751,66,0,3389.0,,9,0,2,0,0.0
0,0.058172337,57,0,0.192550466,16000.0,15,0,1,0,0.0
0,0.076689252,45,0,0.206583603,6500.0,7,0,1,0,0.0
0,0.05494006,27,0,0.43218927,3000.0,9,0,2,0,0.0
0,0.004232819,60,2,0.184817932,12000.0,12,0,5,0,0.0
0,0.0,50,0,113.0,,9,0,1,0,0.0
0,0.612774451,28,0,81.0,0.0,1,0,0,0,0.0
0,0.144737588,46,1,0.086349061,13097.0,8,0,0,0,5.0
1,0.206332194,86,1,0.200275767,2900.0,15,0,0,0,0.0
0,0.033109836,57,0,0.303097938,11200.0,8,0,2,0,2.0
0,0.186138318,50,0,3452.0,,14,0,3,0,0.0
0,0.012327465,53,0,0.391843263,2500.0,8,0,1,0,1.0
1,0.922505535,45,0,0.501614046,12700.0,11,0,4,0,1.0
0,0.029487112,68,0,89.0,,7,0,0,0,0.0
0,0.292509357,44,0,1.343385214,3083.0,12,0,2,0,0.0
0,0.0,52,1,0.044524371,8062.0,7,0,0,0,1.0
0,0.119044048,58,0,0.714205186,8869.0,12,0,2,0,2.0
0,0.583754781,45,0,0.36580285,12000.0,17,0,1,0,3.0
0,0.790524578,49,0,0.572528302,6624.0,9,0,1,0,2.0
0,0.626991565,63,5,0.520762842,3250.0,11,0,1,0,0.0
0,0.018549073,66,0,0.201632759,7716.0,4,0,1,0,1.0
0,0.0,30,1,291.0,1.0,3,0,0,0,0.0
0,0.207912699,59,0,0.036396942,12555.0,7,0,0,0,1.0
0,0.071766686,89,0,0.021118311,8333.0,10,0,0,0,1.0
0,0.002437348,76,1,1.0,,3,0,0,0,
1,0.578931421,91,0,0.297576194,4166.0,4,4,0,1,1.0
0,0.18058995,40,1,0.27934723,14583.0,5,0,1,0,0.0
0,0.034927948,62,0,1396.0,,8,0,1,0,0.0
0,0.571632624,55,0,1976.0,,5,0,1,0,0.0
0,0.671205323,39,0,908.0,,7,0,0,0,0.0
0,0.033510811,39,2,0.116437976,18000.0,16,0,1,0,1.0
0,0.093988726,55,0,53.0,,2,0,0,0,0.0
0,0.9999999,37,0,0.94213198,984.0,3,0,0,0,2.0
0,0.227048704,60,0,0.149793776,5333.0,9,0,0,0,0.0
0,0.055447694,43,0,0.442441355,9207.0,5,0,2,0,2.0
0,0.014350743,45,1,0.638292123,7400.0,12,0,2,0,0.0
0,0.018845429,70,0,0.220284754,6250.0,3,0,2,0,0.0
0,0.004813478,87,0,2.0,,4,0,0,0,0.0
0,0.013268179,47,0,0.364820847,3683.0,12,0,2,0,0.0
0,0.000714257,60,0,0.0,,5,0,0,0,0.0
0,0.163778336,35,0,0.104429852,30000.0,9,0,2,0,2.0
0,0.984040981,69,1,0.376235348,4350.0,7,1,0,0,1.0
0,0.038173789,57,0,30.0,,5,0,0,0,0.0
0,0.737043826,53,0,0.022853878,7000.0,2,0,0,0,1.0
0,0.536370903,76,0,0.45324768,1400.0,10,0,1,0,0.0
0,0.0,46,0,0.15445494,7833.0,10,0,1,0,1.0
0,0.9999999,35,0,0.250999862,7250.0,5,0,1,0,0.0
0,1.099800399,34,1,0.206357344,3900.0,4,1,0,0,1.0
1,0.9999999,45,1,0.102811434,8500.0,2,1,0,0,4.0
0,0.0,23,0,0.0,820.0,1,0,0,0,0.0
0,0.068718753,75,0,21.0,,1,0,0,0,0.0
0,1.030993801,58,0,0.337220926,3000.0,3,1,2,0,1.0
0,0.9999999,33,0,0.100599908,6500.0,1,6,0,1,1.0
0,0.089228447,28,0,1849.0,,6,0,1,0,0.0
0,0.016544156,60,0,1193.0,,15,0,1,0,
0,0.88384755,44,2,0.234001648,3640.0,7,1,0,0,3.0
0,0.176436406,49,0,0.658097686,3500.0,7,0,1,0,0.0
0,0.097397518,61,0,721.0,,8,0,1,0,0.0
0,0.0,22,0,0.0,75.0,1,0,0,0,0.0
0,0.034640104,58,1,0.122219506,4090.0,6,0,1,0,0.0
0,0.0,49,0,0.185226847,5333.0,12,0,0,0,2.0
0,0.9999999,23,0,0.0,820.0,1,0,0,0,0.0
0,0.026339299,77,0,0.337828412,4300.0,8,0,1,0,0.0
0,0.975610946,35,0,0.436563226,9473.0,9,0,1,0,4.0
0,0.0,68,0,0.196992826,13101.0,7,0,2,0,0.0
0,0.402112561,54,0,1.116801999,3201.0,9,1,2,0,0.0
0,0.680149015,40,1,3949.0,,8,0,2,0,2.0
0,0.732490393,34,0,0.222066304,5700.0,7,0,0,0,0.0
0,0.031232446,81,0,30.0,,6,0,0,0,0.0
0,0.178321644,56,0,1.201859628,3333.0,30,0,2,0,0.0
0,0.763283712,55,2,0.303051198,5800.0,11,1,2,1,0.0
0,0.921797005,56,0,0.590704648,1333.0,3,0,0,0,1.0
0,0.030726714,45,0,0.357866963,7200.0,9,0,3,0,0.0
1,0.0499002,31,0,0.051212271,4041.0,3,2,0,1,4.0
0,0.785131837,59,0,0.824234774,3168.0,8,0,1,0,0.0
1,0.724910036,49,0,0.285047767,4500.0,8,0,1,0,0.0
0,0.0,42,1,0.442820658,7047.0,12,0,3,0,2.0
0,0.925893845,31,0,0.516296741,5000.0,14,0,1,0,0.0
0,0.367511622,32,0,0.04419558,10000.0,4,0,0,0,0.0
0,0.075042146,54,1,0.905097525,6100.0,17,1,3,0,1.0
0,0.113449389,36,0,0.723480334,2516.0,6,0,2,0,3.0
0,0.015160679,56,3,0.112375043,2900.0,8,2,0,0,0.0
0,0.387766386,54,0,0.594931992,5366.0,10,0,1,0,1.0
0,0.04405331,53,0,0.491358377,7000.0,13,0,2,0,1.0
0,0.750240723,57,0,1.105648229,3416.0,5,0,2,0,1.0
0,0.659983582,51,1,0.164307004,10735.0,6,0,0,0,3.0
0,0.035585389,59,0,0.450601805,3987.0,3,0,1,0,0.0
1,0.9999999,39,1,0.783777298,4166.0,4,0,1,0,0.0
0,0.9999999,27,0,0.1976008,3000.0,2,0,0,0,0.0
0,0.85537021,45,1,0.414015304,4965.0,7,0,0,0,0.0
0,0.000526311,48,1,0.686420905,15000.0,24,0,3,0,3.0
0,0.022814402,68,0,0.109344533,6666.0,10,0,0,0,0.0
0,0.007967481,59,0,0.002806771,11400.0,23,0,0,0,2.0
0,0.529762147,83,0,3172.0,,11,0,2,0,0.0
0,0.025153717,39,0,0.339893783,3200.0,6,0,1,0,4.0
0,0.598081175,47,0,0.211452385,6478.0,11,0,0,0,2.0
0,0.682708972,41,4,0.38708711,13350.0,8,0,4,0,1.0
0,0.0,29,0,0.0,2786.0,1,0,0,0,1.0
0,0.160589596,42,0,1303.5,1.0,8,0,2,0,2.0
0,0.023444913,60,0,737.0,,24,0,0,0,
0,0.87485578,80,0,0.585646581,1476.0,7,0,1,0,0.0
0,0.033499163,83,0,0.001844116,26570.0,5,0,0,0,0.0
0,0.009235826,67,0,0.679321486,2475.0,12,0,1,0,1.0
0,0.328143351,74,0,0.189760571,3925.0,8,0,2,0,0.0
0,0.859776396,51,0,0.220682235,15800.0,12,0,0,0,0.0
0,0.064810812,47,0,0.436292995,8750.0,8,0,2,0,1.0
0,0.064860062,64,0,0.14850897,8416.0,15,0,1,0,2.0
0,0.31361792,40,0,0.39649426,8100.0,23,0,3,0,1.0
0,0.553942173,27,0,0.437403876,3250.0,11,0,0,0,0.0
1,0.205253872,55,1,0.255372314,2000.0,3,0,0,1,2.0
0,0.022358923,42,0,0.082319613,6000.0,7,0,1,0,0.0
0,0.045708828,42,0,0.34404708,6626.0,12,0,1,0,0.0
0,0.9999999,52,1,0.108618654,2540.0,1,2,0,0,3.0
0,1.013289037,32,1,0.002307101,3900.0,1,0,0,0,2.0
0,0.00173813,88,0,0.01980198,201.0,6,0,0,0,0.0
0,0.480520342,64,0,0.155987521,4166.0,8,0,0,0,0.0
0,0.753306902,49,0,0.365384615,10711.0,18,0,2,0,0.0
0,0.556722164,30,0,0.146991756,5700.0,5,0,0,0,0.0
0,0.083671391,38,0,2395.0,,14,0,2,0,4.0
0,0.510661541,52,0,0.397742965,21000.0,8,0,1,0,2.0
0,0.043664359,79,0,137.0,,12,0,0,0,0.0
0,0.0,56,0,0.0,0.0,1,0,0,0,1.0
0,0.99140172,46,0,0.449631056,6233.0,3,0,1,0,1.0
0,1.002799424,69,0,3919.0,,13,0,0,0,1.0
0,0.043028153,64,0,0.181929744,6518.0,7,0,1,0,0.0
0,0.008073476,62,0,0.000635459,4720.0,2,0,0,0,0.0
0,0.142835167,62,0,0.219251337,7666.0,8,0,2,0,0.0
0,0.0,88,0,758.0,,5,0,1,0,0.0
0,0.048154048,63,0,12614.0,,20,0,9,0,0.0
1,0.786584467,61,0,1.732325695,2050.0,12,0,3,0,0.0
0,0.029681597,71,0,27.0,,7,0,0,0,0.0
0,0.202159568,70,0,1125.0,,10,0,1,0,0.0
0,0.0,60,0,0.378088844,7000.0,10,0,2,0,3.0
0,0.364235019,30,0,0.067561777,7000.0,10,0,0,0,1.0
0,0.384099014,33,1,0.650201613,2975.0,7,0,1,0,1.0
0,0.079269845,32,0,0.365817681,10168.0,10,0,2,0,0.0
0,0.9999999,35,0,0.398075241,8000.0,7,0,2,1,0.0
0,0.0,41,0,0.0,,4,0,0,0,0.0
0,0.9999999,96,0,0.0,,1,0,0,0,
0,0.9999999,42,1,0.234670023,5560.0,4,14,0,1,0.0
0,0.37037741,44,0,0.277144571,5000.0,6,0,0,0,0.0
1,0.173138149,58,0,0.09026852,5250.0,9,0,0,0,0.0
0,0.9999999,62,2,0.4375,2095.0,6,1,1,1,0.0
1,0.820489156,26,0,0.475381155,4000.0,8,0,1,0,0.0
0,0.022032966,66,0,1425.0,,5,0,1,0,
0,0.28579364,52,0,0.242063492,10583.0,4,0,2,0,0.0
0,0.738736619,65,0,0.481353326,2600.0,5,0,1,0,0.0
0,0.244088931,46,0,0.030984508,2000.0,1,0,0,1,0.0
0,0.003114197,77,0,0.002101392,15227.0,6,0,0,0,1.0
0,0.988023952,30,0,0.180327869,4025.0,4,0,0,0,1.0
0,0.294787338,39,1,0.40362078,11433.0,16,0,3,0,0.0
0,0.173487964,68,0,0.524155017,5650.0,18,0,1,0,0.0
0,0.657763177,48,0,0.505274847,1800.0,7,0,0,0,3.0
0,0.0,58,0,2.776223776,1000.0,14,0,1,0,0.0
0,0.0,41,0,0.097425655,4505.0,5,0,0,0,0.0
0,0.591501118,50,1,0.041494813,8000.0,9,1,0,0,0.0
0,0.172921107,53,0,0.392638037,9616.0,18,0,2,0,2.0
0,0.40042348,56,1,0.3160415,2505.0,4,0,0,0,0.0
0,0.014170783,67,0,0.044407668,7250.0,15,0,0,0,0.0
0,0.084998192,37,0,0.179861193,8500.0,8,0,2,0,1.0
0,0.989883662,49,0,0.318681319,5004.0,7,0,0,0,3.0
1,0.415430267,52,6,0.394810738,8902.0,18,1,3,0,2.0
0,0.046461767,74,0,0.01228913,8950.0,8,0,0,0,0.0
0,0.450106157,43,2,960.0,,6,0,1,0,0.0
0,0.488819721,46,0,0.514777657,7375.0,12,0,2,0,1.0
0,0.160659973,39,1,0.329445092,6000.0,16,0,1,0,2.0
0,0.0,72,0,0.0,1.0,1,0,0,0,0.0
0,0.122774465,53,2,0.157994734,30000.0,15,0,1,0,0.0
0,0.0,42,0,0.628474305,5000.0,5,0,1,0,2.0
0,0.049074565,57,2,0.668937935,6750.0,16,0,1,0,2.0
0,1.028806584,27,1,52.0,,4,0,0,0,
0,0.472819727,72,0,0.230662983,5067.0,10,0,0,0,0.0
0,0.884401956,56,1,2476.0,,7,0,1,0,0.0
0,0.001846626,51,0,0.945295405,2284.0,9,0,1,0,1.0
0,0.148026496,57,0,0.489948574,6416.0,12,0,2,0,1.0
0,0.9999999,35,0,2262.0,,8,0,2,0,1.0
0,0.118107025,46,0,9773.0,,11,0,3,0,0.0
0,0.01672199,52,0,0.554210617,5782.0,14,0,2,0,3.0
0,0.0,45,0,0.123058362,6630.0,6,0,0,0,0.0
0,0.82699187,41,3,0.242605194,7200.0,19,0,0,0,3.0
0,0.060292147,56,0,0.357793251,5600.0,6,0,1,0,0.0
0,0.848006333,30,0,0.121632728,10950.0,5,0,0,0,0.0
0,0.952905084,47,0,0.475277234,7664.0,11,0,2,1,0.0
0,0.014222963,67,0,0.148693044,7000.0,8,0,1,0,0.0
0,0.203485804,48,0,0.155701846,24000.0,4,0,1,0,2.0
0,0.96108291,64,0,195.0,,3,1,0,0,0.0
0,0.473421831,33,0,0.415016663,5100.0,12,0,0,0,0.0
0,0.043380467,70,0,0.10275,15999.0,13,0,1,0,0.0
0,0.737052589,38,2,0.262703919,5332.0,8,0,1,0,0.0
0,0.0,49,0,0.355376308,15000.0,12,0,2,0,3.0
0,1.044184762,46,2,0.553450609,8867.0,8,0,1,0,2.0
0,0.889425881,37,0,0.191508053,3414.0,10,0,0,0,1.0
0,0.0,86,0,0.0,,4,0,0,0,0.0
0,0.061993801,48,1,0.072484899,4800.0,5,0,0,0,0.0
0,0.0,40,0,0.26647904,6750.0,8,0,1,0,0.0
0,0.453093812,27,1,6.0,,1,0,0,0,0.0
0,0.820090762,52,0,2693.0,0.0,9,0,2,0,0.0
0,0.270886456,53,0,2014.0,,4,0,1,0,
0,0.017845625,54,0,0.511686144,2395.0,12,0,0,0,0.0
0,0.9999999,30,0,0.0,3900.0,1,0,0,0,1.0
0,0.482797881,52,0,0.104248483,2800.0,4,0,0,0,1.0
1,0.875496409,47,1,0.383301982,6910.0,7,0,2,0,0.0
0,0.0,24,0,0.0,1.0,4,0,0,0,0.0
0,0.042065668,60,0,0.333444426,6000.0,5,0,1,0,0.0
0,0.416371023,57,0,0.150384962,10000.0,9,0,0,0,1.0
0,0.669360887,33,1,0.208,2499.0,4,0,0,0,3.0
0,0.026544712,59,0,480.0,,15,0,1,0,0.0
0,0.008297073,61,0,0.252199413,3750.0,8,0,1,0,0.0
0,0.945591436,69,0,0.329223592,3000.0,6,0,1,0,0.0
0,0.9999999,28,0,0.965574681,1800.0,4,1,1,0,0.0
0,0.0,50,0,0.636600739,4600.0,4,0,1,0,1.0
0,0.033972774,61,1,0.545454545,3200.0,18,0,1,0,1.0
0,0.049604997,45,0,0.43225467,3800.0,8,0,0,0,2.0
0,0.101011915,41,0,1171.0,,5,0,1,0,2.0
0,0.0414876,48,0,0.184191666,9766.0,6,0,2,0,2.0
1,0.483011326,32,1,0.231345948,2800.0,8,0,0,0,0.0
0,0.081681632,64,0,0.089246567,17333.0,7,0,1,0,0.0
0,0.131032639,42,0,0.084925959,7900.0,8,0,0,0,0.0
0,0.314991487,47,0,0.311770944,6600.0,6,0,1,0,1.0
0,0.189139584,62,0,0.198121307,19800.0,11,0,3,0,1.0
0,0.020730559,72,0,0.135574639,5472.0,10,0,1,0,0.0
1,0.739409283,42,3,0.714157438,3340.0,11,3,1,1,4.0
0,0.266877514,46,0,1.261671877,9916.0,17,0,5,0,1.0
0,0.14805598,31,0,0.404932511,6000.0,10,0,1,0,0.0
0,0.94376875,53,0,0.260277305,12332.0,9,0,1,0,0.0
0,0.278938053,51,2,0.5496875,3199.0,16,0,2,0,1.0
0,0.837162837,25,0,0.033143705,4042.0,2,0,0,0,0.0
0,0.004699883,61,0,1373.0,,13,0,1,0,0.0
0,0.143767128,37,0,890.0,,3,0,1,0,0.0
0,0.429463544,48,1,6723.0,,24,0,3,0,0.0
0,0.032665796,31,0,3071.0,,6,0,3,0,
0,0.017871865,63,0,3050.5,1.0,9,0,2,0,2.0
0,0.105114533,49,0,0.458383182,5850.0,18,0,2,0,0.0
0,0.25764905,52,0,0.843187661,3500.0,12,0,1,0,6.0
0,0.191246123,43,0,0.311017998,10500.0,20,0,2,0,2.0
0,0.048007562,34,3,0.259068837,3500.0,8,0,0,0,2.0
0,0.038028618,55,1,0.500141163,7083.0,19,0,2,0,0.0
0,0.727574751,49,2,0.026403486,3900.0,5,0,0,0,0.0
0,0.041473847,39,0,0.192684002,11344.0,6,0,1,0,3.0
0,0.007524812,50,0,0.741275866,8166.0,7,0,3,0,1.0
0,0.9999999,38,0,1.162330905,960.0,4,0,1,0,3.0
0,0.043792097,77,0,0.360808709,4500.0,6,0,2,0,0.0
0,0.664335664,27,0,0.116836961,2250.0,2,0,0,0,1.0
0,1.169435216,42,0,0.151291513,8400.0,2,2,1,0,3.0
0,0.162247449,40,0,940.0,0.0,9,0,2,0,0.0
0,0.007993555,67,0,1.039796303,5301.0,12,0,2,0,1.0
1,0.786485406,44,0,0.291709578,3883.0,7,2,0,2,1.0
0,0.286206563,37,0,0.164341518,3583.0,9,0,0,0,0.0
0,0.068034769,52,0,0.136640911,14753.0,13,0,1,0,4.0
0,0.000277259,48,0,0.400757735,4750.0,10,0,1,0,2.0
